CustomerID,PersonID,PersonType,FirstName,MiddleName,LastName,EmailPromotion,AddressID,AddressLine1,City,StateProvinceID,PostalCode,StateProvinceCode,CountryRegionCode,IsOnlyStateProvinceFlag,StateName,StoreID,TerritoryID,AccountNumber
28349,9600,IN,Kristi,NULL,Vazquez,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,AW00028349
14548,9601,IN,Maria,E,Turner,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,AW00014548
15464,9602,IN,Kristi,NULL,Blanco,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,AW00015464
28063,9603,IN,Gabrielle,A,Turner,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,AW00028063
20616,9604,IN,Kristi,NULL,Serrano,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,AW00020616
11804,9605,IN,Haley,M,Turner,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,AW00011804
15176,9606,IN,Kristi,NULL,Ramos,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,AW00015176
27699,9607,IN,Rebecca,W,Turner,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,AW00027699
23845,9608,IN,Madeline,NULL,Turner,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,AW00023845
21055,9609,IN,Kristi,NULL,Carlson,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,AW00021055
26247,9610,IN,Sophia,NULL,Turner,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,AW00026247
22015,9611,IN,Mary,NULL,Turner,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,AW00022015
11230,9612,IN,Amber,NULL,Turner,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,AW00011230
23099,9613,IN,Kristi,D,Suarez,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,AW00023099
22975,9614,IN,Courtney,A,Turner,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,AW00022975
28570,9615,IN,Jenna,NULL,Turner,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,AW00028570
28684,9616,IN,Kristi,A,Saunders,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,AW00028684
13420,9617,IN,Jordan,B,Turner,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,AW00013420
21532,9618,IN,Sierra,L,Turner,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,AW00021532
18101,9619,IN,Bailey,NULL,Turner,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,AW00018101
22808,9620,IN,Ebony,A,Suri,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,AW00022808
11645,9621,IN,Gabriella,M,Turner,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,AW00011645
15596,9622,IN,Gilbert,NULL,Goel,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,AW00015596
29391,9623,IN,Ebony,NULL,Chandra,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,AW00029391
16717,9624,IN,Masaki,NULL,Umeda,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,AW00016717
17130,9625,IN,Janet,M,Turner,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,AW00017130
25531,9626,IN,Ebony,NULL,Patel,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,AW00025531
23430,9627,IN,Savannah,E,Turner,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,AW00023430
20724,9628,IN,Ebony,NULL,Vance,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,AW00020724
16213,9629,IN,Kaylee,M,Turner,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,AW00016213
25000,9630,IN,Allison,A,Turner,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,AW00025000
11589,9631,IN,Ebony,NULL,Malhotra,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,AW00011589
16259,9632,IN,Ebony,C,Sai,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,AW00016259
20209,9633,IN,Andrea,A,Turner,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,AW00020209
21066,9634,IN,Ebony,NULL,Arun,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,AW00021066
19752,9635,IN,Ebony,NULL,Madan,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,AW00019752
19236,9636,IN,Chloe,K,Phillips,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,AW00019236
14609,9637,IN,Julia,NULL,Phillips,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,AW00014609
17959,9638,IN,Ebony,A,Srini,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,AW00017959
24368,9639,IN,Ebony,NULL,Prasad,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,AW00024368
14794,9640,IN,Gilbert,NULL,Becker,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,AW00014794
24923,9641,IN,Ebony,NULL,Sara,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,AW00024923
18800,9642,IN,Jennifer,A,Phillips,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,AW00018800
17190,9643,IN,Ebony,J,Rana,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,AW00017190
19720,9644,IN,Kaitlyn,W,Phillips,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,AW00019720
19348,9645,IN,Ebony,NULL,Raman,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,AW00019348
27617,9646,IN,Morgan,NULL,Phillips,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,AW00027617
16653,9647,IN,Isabella,NULL,Phillips,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,AW00016653
26216,9648,IN,Ebony,K,Subram,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,AW00026216
22415,9649,IN,Natalie,NULL,Phillips,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,AW00022415
22854,9650,IN,Ebony,J,Mehta,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,AW00022854
14163,9651,IN,Ebony,S,Garcia,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,AW00014163
24663,9652,IN,Ebony,NULL,Fernandez,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,AW00024663
21080,9653,IN,Ebony,NULL,Lopez,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,AW00021080
23841,9654,IN,Sydney,NULL,Phillips,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,AW00023841
17797,9655,IN,Ebony,NULL,Martinez,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,AW00017797
19842,9656,IN,Katherine,S,Phillips,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,AW00019842
11034,9657,IN,Ebony,NULL,Gonzalez,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,AW00011034
19013,9658,IN,Amanda,G,Phillips,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,AW00019013
23191,9659,IN,Gilbert,NULL,Raji,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,AW00023191
14517,9660,IN,Ebony,NULL,Rodriguez,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,AW00014517
22985,9661,IN,Hailey,NULL,Phillips,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,AW00022985
18435,9662,IN,Maria,I,Phillips,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,AW00018435
24900,9663,IN,Ebony,M,Perez,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,AW00024900
28079,9664,IN,Haley,B,Phillips,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,AW00028079
15223,9665,IN,Ebony,F,Martin,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,AW00015223
25982,9666,IN,Rebecca,NULL,Phillips,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,AW00025982
18403,9667,IN,Madeline,R,Phillips,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,AW00018403
20904,9668,IN,Ebony,C,Gomez,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,AW00020904
25683,9669,IN,Ebony,NULL,Ruiz,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,AW00025683
27729,9670,IN,Sophia,M,Phillips,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,AW00027729
17845,9671,IN,Ebony,NULL,Diaz,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,AW00017845
22970,9672,IN,Mary,NULL,Phillips,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,AW00022970
22158,9673,IN,Amber,NULL,Phillips,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,AW00022158
28628,9674,IN,Courtney,NULL,Phillips,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,AW00028628
23574,9675,IN,Ebony,S,Hernandez,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,AW00023574
24985,9676,IN,Jenna,T,Phillips,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,AW00024985
25351,9677,IN,Jordan,NULL,Phillips,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,AW00025351
28428,9678,IN,Ebony,M,Alvarez,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,AW00028428
16070,9679,IN,Sierra,J,Phillips,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,AW00016070
14834,9680,IN,Ebony,NULL,Jimenez,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,AW00014834
19825,9681,IN,Gilbert,I,Ferrier,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,AW00019825
16409,9682,IN,Ebony,J,Moreno,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,AW00016409
11789,9683,IN,Bailey,NULL,Phillips,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,AW00011789
13106,9684,IN,Ebony,NULL,Munoz,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,AW00013106
12444,9685,IN,Mackenzie,NULL,Phillips,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,AW00012444
16612,9686,IN,Ebony,E,Ashe,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,AW00016612
27631,9687,IN,Gabriella,NULL,Phillips,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,AW00027631
27717,9688,IN,Ebony,A,Romero,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,AW00027717
24227,9689,IN,Sara,A,Phillips,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,AW00024227
23143,9690,IN,Jada,S,Phillips,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,AW00023143
15497,9691,IN,Katelyn,R,Phillips,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,AW00015497
25975,9692,IN,Ebony,R,Gutierrez,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,AW00025975
24980,9693,IN,Savannah,NULL,Phillips,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,AW00024980
18561,9694,IN,Carol,A,Torres,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,AW00018561
17350,9695,IN,Ebony,R,Dominguez,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,AW00017350
21138,9696,IN,Kaylee,NULL,Phillips,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,AW00021138
20353,9697,IN,Allison,NULL,Phillips,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,AW00020353
11533,9698,IN,Ebony,E,Gill,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,AW00011533
18573,9699,IN,Andrea,NULL,Phillips,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,AW00018573
11212,9700,IN,Chloe,NULL,Campbell,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,AW00011212
15013,9701,IN,Julia,D,Campbell,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,AW00015013
19176,9702,IN,Ebony,B,Vazquez,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,AW00019176
12958,9703,IN,Jennifer,W,Campbell,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,AW00012958
24088,9704,IN,Damien,NULL,He,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,AW00024088
26891,9705,IN,Arturo,V,Zhang,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,AW00026891
17473,9706,IN,Ebony,J,Blanco,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,AW00017473
21918,9707,IN,Carol,NULL,Serrano,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,AW00021918
12270,9708,IN,Ebony,NULL,Ramos,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,AW00012270
21004,9709,IN,Kaitlyn,NULL,Campbell,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,AW00021004
26010,9710,IN,Morgan,W,Campbell,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,AW00026010
20350,9711,IN,Isabella,C,Campbell,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,AW00020350
13959,9712,IN,Ebony,NULL,Carlson,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,AW00013959
11512,9713,IN,Natalie,L,Campbell,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,AW00011512
16914,9714,IN,Alexandra,K,Campbell,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,AW00016914
26361,9715,IN,Ebony,NULL,Suarez,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,AW00026361
13465,9716,IN,Sydney,NULL,Campbell,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,AW00013465
20711,9717,IN,Ebony,I,Sanz,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,AW00020711
28448,9718,IN,Katherine,P,Campbell,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,AW00028448
12828,9719,IN,Carol,K,Rubio,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,AW00012828
21807,9720,IN,Amanda,NULL,Campbell,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,AW00021807
28507,9721,IN,Deanna,NULL,Suri,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,AW00028507
11744,9722,IN,Stephanie,D,Campbell,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,AW00011744
17097,9723,IN,Deanna,D,Kapoor,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,AW00017097
15507,9724,IN,Hailey,NULL,Campbell,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,AW00015507
18141,9725,IN,Deanna,NULL,Chandra,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,AW00018141
24388,9726,IN,Maria,NULL,Campbell,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,AW00024388
21725,9727,IN,Gabrielle,C,Cannata,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,AW00021725
27720,9728,IN,Arturo,A,Wang,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,AW00027720
27354,9729,IN,Deanna,H,Patel,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,AW00027354
14855,9730,IN,Deanna,L,Weber,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,AW00014855
17304,9731,IN,Haley,L,Campbell,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,AW00017304
20687,9732,IN,Rebecca,NULL,Campbell,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,AW00020687
16258,9733,IN,Deanna,M,Malhotra,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,AW00016258
12898,9734,IN,Madeline,NULL,Campbell,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,AW00012898
11829,9735,IN,Sophia,NULL,Campbell,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,AW00011829
18008,9736,IN,Deanna,D,Sai,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,AW00018008
20192,9737,IN,Amber,NULL,Campbell,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,AW00020192
29228,9738,IN,Courtney,NULL,Campbell,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,AW00029228
22876,9739,IN,Jenna,A,Campbell,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,AW00022876
28268,9740,IN,Jordan,T,Campbell,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,AW00028268
23822,9741,IN,Sierra,M,Campbell,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,AW00023822
20284,9742,IN,Deanna,NULL,Ashe,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,AW00020284
11696,9743,IN,Mackenzie,T,Campbell,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,AW00011696
27768,9744,IN,Deanna,C,Madan,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,AW00027768
15182,9745,IN,Deanna,NULL,Srini,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,AW00015182
18009,9746,IN,Deanna,NULL,Prasad,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,AW00018009
18841,9747,IN,Gabriella,NULL,Campbell,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,AW00018841
21721,9748,IN,Sara,NULL,Campbell,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,AW00021721
24643,9749,IN,Jada,F,Campbell,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,AW00024643
22316,9750,IN,Deanna,S,Sara,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,AW00022316
18071,9751,IN,Katelyn,E,Campbell,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,AW00018071
19352,9752,IN,Arturo,V,Chen,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,AW00019352
17053,9753,IN,Deanna,H,Raman,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,AW00017053
25614,9754,IN,Deanna,NULL,Subram,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,AW00025614
17280,9755,IN,Deanna,P,Mehta,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,AW00017280
15989,9756,IN,Savannah,NULL,Campbell,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,AW00015989
16297,9757,IN,Deanna,S,Garcia,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,AW00016297
24554,9758,IN,Deanna,NULL,Fernandez,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,AW00024554
25119,9759,IN,Deanna,L,Lopez,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,AW00025119
20658,9760,IN,Kaylee,E,Campbell,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,AW00020658
21143,9761,IN,Allison,NULL,Campbell,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,AW00021143
17202,9762,IN,Deanna,NULL,Martinez,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,AW00017202
25689,9763,IN,Andrea,NULL,Campbell,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,AW00025689
15204,9764,IN,Deanna,S,Gonzalez,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,AW00015204
27480,9765,IN,Chloe,J,Parker,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,AW00027480
26904,9766,IN,Judith,F,Parker,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,AW00026904
25611,9767,IN,Deanna,NULL,Rodriguez,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,AW00025611
27844,9768,IN,Arturo,NULL,Li,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,AW00027844
11428,9769,IN,Deanna,NULL,Perez,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,AW00011428
22118,9770,IN,Jennifer,D,Parker,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,AW00022118
13091,9771,IN,Deanna,NULL,Martin,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,AW00013091
24400,9772,IN,Kaitlyn,M,Parker,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,AW00024400
16772,9773,IN,Morgan,S,Parker,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,AW00016772
15655,9774,IN,Deanna,NULL,Gomez,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,AW00015655
13752,9775,IN,Isabella,L,Parker,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,AW00013752
25104,9776,IN,Natalie,A,Parker,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,AW00025104
16866,9777,IN,Alexandra,G,Parker,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,AW00016866
20512,9778,IN,Sydney,NULL,Parker,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,AW00020512
24833,9779,IN,Deanna,N,Ruiz,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,AW00024833
17720,9780,IN,Deanna,D,Diaz,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,AW00017720
17752,9781,IN,Deanna,R,Hernandez,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,AW00017752
13268,9782,IN,Katherine,NULL,Parker,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,AW00013268
24720,9783,IN,Deanna,K,Alvarez,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,AW00024720
28115,9784,IN,Deanna,NULL,Jiménez,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,AW00028115
18081,9785,IN,Amanda,NULL,Parker,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,AW00018081
13764,9786,IN,Stephanie,J,Parker,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,AW00013764
28941,9787,IN,Deanna,NULL,Moreno,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,AW00028941
14402,9788,IN,Hailey,J,Parker,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,AW00014402
13222,9789,IN,Arturo,NULL,Liu,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,AW00013222
11054,9790,IN,Deanna,NULL,Munoz,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,AW00011054
22223,9791,IN,Gabrielle,NULL,Parker,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,AW00022223
14694,9792,IN,Haley,NULL,Parker,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,AW00014694
